srcip,srcport,dstip,dstport,proto,total_fpackets,total_fvolume,total_bpackets,total_bvolume,min_fpktl,mean_fpktl,max_fpktl,std_fpktl,min_bpktl,mean_bpktl,max_bpktl,std_bpktl,min_fiat,mean_fiat,max_fiat,std_fiat,min_biat,mean_biat,max_biat,std_biat,duration,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,sflow_fpackets,sflow_fbytes,sflow_bpackets,sflow_bbytes,fpsh_cnt,bpsh_cnt,furg_cnt,burg_cnt,total_fhlen,total_bhlen,dscp,classe
192.168.1.1,49719,192.168.1.6,2869,6,4,465,3,257,40,116,325,139,40,85,165,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,465,3,257,1,1,0,0,180,132,0,0
192.168.1.6,3963,192.168.1.1,5431,6,7,972,6,793,40,138,411,165,40,132,393,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,972,6,793,2,2,0,0,292,252,0,0
192.168.1.6,3964,192.168.1.1,5431,6,7,980,6,809,40,140,415,167,40,134,409,153,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,7,980,6,809,2,2,0,0,292,252,0,0
192.168.1.6,3965,192.168.1.1,5431,6,7,972,6,793,40,138,411,165,40,132,393,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,972,6,793,2,2,0,0,292,252,0,0
192.168.1.6,3966,192.168.1.1,5431,6,7,980,6,809,40,140,415,167,40,134,409,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,980,6,809,2,2,0,0,292,252,0,0
192.168.1.6,3967,192.168.1.1,5431,6,7,972,6,793,40,138,411,165,40,132,393,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,972,6,793,2,2,0,0,292,252,0,0
192.168.1.6,3968,192.168.1.1,5431,6,7,980,6,809,40,140,415,167,40,134,409,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,980,6,809,2,2,0,0,292,252,0,0
192.168.1.6,3969,192.168.1.1,5431,6,7,972,6,793,40,138,411,165,40,132,393,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,972,6,793,2,2,0,0,292,252,0,0
192.168.1.1,49720,192.168.1.6,2869,6,4,465,3,257,40,116,325,139,40,85,165,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,465,3,257,1,1,0,0,180,132,0,0
192.168.1.6,3970,192.168.1.1,5431,6,7,980,6,809,40,140,415,167,40,134,409,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,980,6,809,2,2,0,0,292,252,0,0
192.168.1.6,3971,192.168.1.1,5431,6,7,972,6,793,40,138,411,165,40,132,393,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,972,6,793,2,2,0,0,292,252,0,0
192.168.1.6,3972,192.168.1.1,5431,6,7,980,6,809,40,140,415,167,40,134,409,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,980,6,809,2,2,0,0,292,252,0,0
192.168.1.6,3973,192.168.1.1,5431,6,7,972,6,793,40,138,411,165,40,132,393,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,972,6,793,2,2,0,0,292,252,0,0
192.168.1.6,3974,192.168.1.1,5431,6,7,980,6,809,40,140,415,167,40,134,409,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,980,6,809,2,2,0,0,292,252,0,0
192.168.1.1,49721,192.168.1.6,2869,6,4,465,3,257,40,116,325,139,40,85,165,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,465,3,257,1,1,0,0,180,132,0,0
192.168.1.6,3975,192.168.1.1,5431,6,7,972,6,793,40,138,411,165,40,132,393,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,972,6,793,2,2,0,0,292,252,0,0
192.168.1.6,3976,192.168.1.1,5431,6,7,980,6,809,40,140,415,167,40,134,409,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,980,6,809,2,2,0,0,292,252,0,0
192.168.1.6,3977,192.168.1.1,5431,6,7,972,6,793,40,138,411,165,40,132,393,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,972,6,793,2,2,0,0,292,252,0,0
192.168.1.6,3978,192.168.1.1,5431,6,7,980,6,809,40,140,415,167,40,134,409,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,980,6,809,2,2,0,0,292,252,0,0
192.168.1.1,49722,192.168.1.6,2869,6,4,465,3,257,40,116,325,139,40,85,165,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,465,3,257,1,1,0,0,180,132,0,0
192.168.1.6,3979,192.168.1.1,5431,6,7,972,6,793,40,138,411,165,40,132,393,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,972,6,793,2,2,0,0,292,252,0,0
192.168.1.6,3980,192.168.1.1,5431,6,7,980,6,809,40,140,415,167,40,134,409,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,980,6,809,2,2,0,0,292,252,0,0
192.168.1.6,3981,192.168.1.1,5431,6,7,972,6,793,40,138,411,165,40,132,393,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,972,6,793,2,2,0,0,292,252,0,0
192.168.1.6,3982,192.168.1.1,5431,6,7,980,6,809,40,140,415,167,40,134,409,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,980,6,809,2,2,0,0,292,252,0,0
192.168.1.1,49723,192.168.1.6,2869,6,4,465,3,257,40,116,325,139,40,85,165,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,465,3,257,1,1,0,0,180,132,0,0
192.168.1.6,3983,192.168.1.1,5431,6,7,972,6,793,40,138,411,165,40,132,393,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,972,6,793,2,2,0,0,292,252,0,0
192.168.1.6,3984,192.168.1.1,5431,6,7,980,6,809,40,140,415,167,40,134,409,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,980,6,809,2,2,0,0,292,252,0,0
192.168.1.6,3985,192.168.1.1,5431,6,7,972,6,793,40,138,411,165,40,132,393,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,972,6,793,2,2,0,0,292,252,0,0
192.168.1.6,3986,192.168.1.1,5431,6,7,980,6,809,40,140,415,167,40,134,409,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,980,6,809,2,2,0,0,292,252,0,0
192.168.1.1,49724,192.168.1.6,2869,6,4,465,3,257,40,116,325,139,40,85,165,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,465,3,257,1,1,0,0,180,132,0,0
192.168.1.6,3987,192.168.1.1,5431,6,7,972,6,793,40,138,411,165,40,132,393,147,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,7,972,6,793,2,2,0,0,292,252,0,0
192.168.1.6,3988,192.168.1.1,5431,6,7,980,6,809,40,140,415,167,40,134,409,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,980,6,809,2,2,0,0,292,252,0,0
192.168.1.6,3989,192.168.1.1,5431,6,7,972,6,793,40,138,411,165,40,132,393,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,972,6,793,2,2,0,0,292,252,0,0
192.168.1.6,3990,192.168.1.1,5431,6,7,980,6,809,40,140,415,167,40,134,409,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,980,6,809,2,2,0,0,292,252,0,0
192.168.1.1,49725,192.168.1.6,2869,6,4,465,3,257,40,116,325,139,40,85,165,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,465,3,257,1,1,0,0,180,132,0,0
192.168.1.6,3992,192.168.1.1,5431,6,7,972,6,793,40,138,411,165,40,132,393,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,972,6,793,2,2,0,0,292,252,0,0
192.168.1.6,3993,192.168.1.1,5431,6,7,980,6,809,40,140,415,167,40,134,409,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,980,6,809,2,2,0,0,292,252,0,0
192.168.1.6,3994,192.168.1.1,5431,6,7,972,6,793,40,138,411,165,40,132,393,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,972,6,793,2,2,0,0,292,252,0,0
192.168.1.1,49726,192.168.1.6,2869,6,4,465,3,257,40,116,325,139,40,85,165,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,465,3,257,1,1,0,0,180,132,0,0
192.168.1.6,3995,192.168.1.1,5431,6,7,980,6,809,40,140,415,167,40,134,409,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,980,6,809,2,2,0,0,292,252,0,0
192.168.1.6,3996,192.168.1.1,5431,6,7,972,6,793,40,138,411,165,40,132,393,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,972,6,793,2,2,0,0,292,252,0,0
192.168.1.6,3997,192.168.1.1,5431,6,7,980,6,809,40,140,415,167,40,134,409,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,980,6,809,2,2,0,0,292,252,0,0
192.168.1.6,3998,192.168.1.1,5431,6,7,972,6,793,40,138,411,165,40,132,393,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,972,6,793,2,2,0,0,292,252,0,0
192.168.1.6,3999,192.168.1.1,5431,6,7,980,6,809,40,140,415,167,40,134,409,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,980,6,809,2,2,0,0,292,252,0,0
192.168.1.1,49727,192.168.1.6,2869,6,4,465,3,257,40,116,325,139,40,85,165,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,465,3,257,1,1,0,0,180,132,0,0
192.168.1.6,4000,192.168.1.1,5431,6,7,972,6,793,40,138,411,165,40,132,393,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,972,6,793,2,2,0,0,292,252,0,0
192.168.1.6,4001,192.168.1.1,5431,6,7,980,6,809,40,140,415,167,40,134,409,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,980,6,809,2,2,0,0,292,252,0,0
192.168.1.6,4002,192.168.1.1,5431,6,7,972,6,793,40,138,411,165,40,132,393,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,972,6,793,2,2,0,0,292,252,0,0
192.168.1.6,4003,192.168.1.1,5431,6,7,980,6,809,40,140,415,167,40,134,409,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,980,6,809,2,2,0,0,292,252,0,0
192.168.1.1,49728,192.168.1.6,2869,6,4,465,3,257,40,116,325,139,40,85,165,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,465,3,257,1,1,0,0,180,132,0,0
192.168.1.6,4004,192.168.1.1,5431,6,7,972,6,793,40,138,411,165,40,132,393,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,972,6,793,2,2,0,0,292,252,0,0
192.168.1.6,4005,192.168.1.1,5431,6,7,980,6,809,40,140,415,167,40,134,409,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,980,6,809,2,2,0,0,292,252,0,0
192.168.1.6,4006,192.168.1.1,5431,6,7,972,6,793,40,138,411,165,40,132,393,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,972,6,793,2,2,0,0,292,252,0,0
192.168.1.6,4007,192.168.1.1,5431,6,7,980,6,809,40,140,415,167,40,134,409,153,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,7,980,6,809,2,2,0,0,292,252,0,0
192.168.1.1,49729,192.168.1.6,2869,6,4,465,3,257,40,116,325,139,40,85,165,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,465,3,257,1,1,0,0,180,132,0,0
192.168.1.6,4008,192.168.1.1,5431,6,7,972,6,793,40,138,411,165,40,132,393,147,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,7,972,6,793,2,2,0,0,292,252,0,0
192.168.1.6,4009,192.168.1.1,5431,6,7,980,6,809,40,140,415,167,40,134,409,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,980,6,809,2,2,0,0,292,252,0,0
192.168.1.6,4010,192.168.1.1,5431,6,7,972,6,793,40,138,411,165,40,132,393,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,972,6,793,2,2,0,0,292,252,0,0
192.168.1.6,4011,192.168.1.1,5431,6,7,980,6,809,40,140,415,167,40,134,409,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,980,6,809,2,2,0,0,292,252,0,0
192.168.1.1,49730,192.168.1.6,2869,6,4,465,3,257,40,116,325,139,40,85,165,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,465,3,257,1,1,0,0,180,132,0,0
192.168.1.6,4012,192.168.1.1,5431,6,7,972,6,793,40,138,411,165,40,132,393,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,972,6,793,2,2,0,0,292,252,0,0
192.168.1.1,49731,192.168.1.6,2869,6,4,465,3,257,40,116,325,139,40,85,165,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,465,3,257,1,1,0,0,180,132,0,0
192.168.1.6,4013,192.168.1.1,5431,6,7,980,6,809,40,140,415,167,40,134,409,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,980,6,809,2,2,0,0,292,252,0,0
192.168.1.6,4014,192.168.1.1,5431,6,7,972,6,793,40,138,411,165,40,132,393,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,972,6,793,2,2,0,0,292,252,0,0
192.168.1.6,4015,192.168.1.1,5431,6,7,980,6,809,40,140,415,167,40,134,409,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,980,6,809,2,2,0,0,292,252,0,0
192.168.1.6,4016,192.168.1.1,5431,6,7,972,6,793,40,138,411,165,40,132,393,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,972,6,793,2,2,0,0,292,252,0,0
192.168.1.6,4017,192.168.1.1,5431,6,7,980,6,809,40,140,415,167,40,134,409,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,980,6,809,2,2,0,0,292,252,0,0
192.168.1.6,4018,192.168.1.1,5431,6,7,972,6,793,40,138,411,165,40,132,393,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,972,6,793,2,2,0,0,292,252,0,0
192.168.1.6,4019,192.168.1.1,5431,6,7,980,6,809,40,140,415,167,40,134,409,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,980,6,809,2,2,0,0,292,252,0,0
192.168.1.1,49732,192.168.1.6,2869,6,4,465,3,257,40,116,325,139,40,85,165,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,465,3,257,1,1,0,0,180,132,0,0
192.168.1.6,4020,192.168.1.1,5431,6,7,972,6,793,40,138,411,165,40,132,393,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,972,6,793,2,2,0,0,292,252,0,0
192.168.1.6,4021,192.168.1.1,5431,6,7,980,6,809,40,140,415,167,40,134,409,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,980,6,809,2,2,0,0,292,252,0,0
192.168.1.6,4022,192.168.1.1,5431,6,7,972,6,793,40,138,411,165,40,132,393,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,972,6,793,2,2,0,0,292,252,0,0
192.168.1.6,4023,192.168.1.1,5431,6,7,980,6,809,40,140,415,167,40,134,409,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,980,6,809,2,2,0,0,292,252,0,0
192.168.1.1,49733,192.168.1.6,2869,6,4,465,3,257,40,116,325,139,40,85,165,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,465,3,257,1,1,0,0,180,132,0,0
192.168.1.6,4024,192.168.1.1,5431,6,7,972,6,793,40,138,411,165,40,132,393,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,972,6,793,2,2,0,0,292,252,0,0
192.168.1.6,4025,192.168.1.1,5431,6,7,980,6,809,40,140,415,167,40,134,409,153,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,7,980,6,809,2,2,0,0,292,252,0,0
192.168.1.6,4026,192.168.1.1,5431,6,7,972,6,793,40,138,411,165,40,132,393,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,972,6,793,2,2,0,0,292,252,0,0
192.168.1.6,4027,192.168.1.1,5431,6,7,980,6,809,40,140,415,167,40,134,409,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,980,6,809,2,2,0,0,292,252,0,0
192.168.1.1,49734,192.168.1.6,2869,6,4,465,3,257,40,116,325,139,40,85,165,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,465,3,257,1,1,0,0,180,132,0,0
192.168.1.6,4028,192.168.1.1,5431,6,7,972,6,793,40,138,411,165,40,132,393,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,972,6,793,2,2,0,0,292,252,0,0
192.168.1.6,4029,192.168.1.1,5431,6,7,980,6,809,40,140,415,167,40,134,409,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,980,6,809,2,2,0,0,292,252,0,0
192.168.1.6,4030,192.168.1.1,5431,6,7,972,6,793,40,138,411,165,40,132,393,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,972,6,793,2,2,0,0,292,252,0,0
192.168.1.1,49735,192.168.1.6,2869,6,4,465,3,257,40,116,325,139,40,85,165,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,465,3,257,1,1,0,0,180,132,0,0
192.168.1.6,4031,192.168.1.1,5431,6,7,980,6,809,40,140,415,167,40,134,409,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,980,6,809,2,2,0,0,292,252,0,0
192.168.1.1,49736,192.168.1.6,2869,6,4,465,3,257,40,116,325,139,40,85,165,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,465,3,257,1,1,0,0,180,132,0,0
192.168.1.6,4032,192.168.1.1,5431,6,7,972,6,793,40,138,411,165,40,132,393,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,972,6,793,2,2,0,0,292,252,0,0
192.168.1.6,4033,192.168.1.1,5431,6,7,980,6,809,40,140,415,167,40,134,409,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,980,6,809,2,2,0,0,292,252,0,0
192.168.1.6,4034,192.168.1.1,5431,6,7,972,6,793,40,138,411,165,40,132,393,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,972,6,793,2,2,0,0,292,252,0,0
192.168.1.6,4035,192.168.1.1,5431,6,7,980,6,809,40,140,415,167,40,134,409,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,980,6,809,2,2,0,0,292,252,0,0
192.168.1.6,4036,192.168.1.1,5431,6,7,972,6,793,40,138,411,165,40,132,393,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,972,6,793,2,2,0,0,292,252,0,0
192.168.1.6,4037,192.168.1.1,5431,6,7,980,6,809,40,140,415,167,40,134,409,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,980,6,809,2,2,0,0,292,252,0,0
192.168.1.6,4038,192.168.1.1,5431,6,7,972,6,793,40,138,411,165,40,132,393,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,972,6,793,2,2,0,0,292,252,0,0
192.168.1.6,4039,192.168.1.1,5431,6,7,980,6,809,40,140,415,167,40,134,409,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,980,6,809,2,2,0,0,292,252,0,0
192.168.1.1,49737,192.168.1.6,2869,6,4,465,3,257,40,116,325,139,40,85,165,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,465,3,257,1,1,0,0,180,132,0,0
192.168.1.6,4040,192.168.1.1,5431,6,7,972,6,793,40,138,411,165,40,132,393,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,972,6,793,2,2,0,0,292,252,0,0
192.168.1.6,4041,192.168.1.1,5431,6,7,980,6,809,40,140,415,167,40,134,409,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,980,6,809,2,2,0,0,292,252,0,0
192.168.1.6,4042,192.168.1.1,5431,6,7,972,6,793,40,138,411,165,40,132,393,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,972,6,793,2,2,0,0,292,252,0,0
192.168.1.6,4043,192.168.1.1,5431,6,7,980,6,809,40,140,415,167,40,134,409,153,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,7,980,6,809,2,2,0,0,292,252,0,0
192.168.1.1,49738,192.168.1.6,2869,6,4,465,3,257,40,116,325,139,40,85,165,68,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,4,465,3,257,1,1,0,0,180,132,0,0
192.168.1.8,10645,176.9.147.78,45550,6,81,9968,56,11268,40,123,276,112,40,201,402,128,2,7,47,9,0,11,47,10,614,614,614,614,0,0,0,0,0,81,9968,56,11268,29,50,0,0,3252,2276,0,1
192.168.1.8,10715,176.9.147.78,45550,6,47,5540,31,6511,40,117,276,110,40,210,402,128,1,5,40,8,4,8,40,9,275,275,275,275,0,0,0,0,0,47,5540,31,6511,16,29,0,0,1892,1252,0,1
192.168.1.8,10770,176.9.147.78,45550,6,220,29688,143,25671,40,134,276,115,40,179,402,119,2,6,38,7,2,9,38,8,1324,1324,1324,1324,0,0,0,0,0,220,29688,143,25671,89,131,0,0,8812,5792,0,1
192.168.1.10,10836,176.9.2.145,45550,6,199,26255,127,22095,40,131,276,114,40,173,402,117,1,7,50,10,0,12,50,11,1560,1560,1560,1560,0,0,0,0,0,199,26255,127,22095,78,115,0,0,7972,5152,0,1
192.168.1.20,11116,176.9.2.145,45550,6,220,27825,151,30059,40,126,276,113,40,199,407,125,1,8,50,11,1,12,51,12,1814,1814,1814,1814,0,0,0,0,0,220,27825,151,30059,81,137,0,0,8836,6124,0,1
192.168.1.8,10792,136.243.102.157,45700,6,42,6998,38,3393,40,166,276,117,40,89,402,98,0,15,51,18,1,17,51,18,645,645,645,645,0,0,0,0,0,42,6998,38,3393,23,10,0,0,1692,1616,0,1
192.168.1.8,10803,136.243.102.157,45700,6,5,320,3,132,40,64,148,47,40,44,52,6,0,9,36,18,36,18,36,25,36,36,36,36,0,0,0,0,0,5,320,3,132,1,0,0,0,212,132,0,1
192.168.1.8,10804,136.243.102.157,45700,6,5,320,3,132,40,64,148,47,40,44,52,6,0,8,35,17,35,17,35,24,35,35,35,35,0,0,0,0,0,5,320,3,132,1,0,0,0,212,132,0,1
192.168.1.8,10805,136.243.102.157,45700,6,5,320,3,132,40,64,148,47,40,44,52,6,0,8,34,17,34,17,34,24,34,34,34,34,0,0,0,0,0,5,320,3,132,1,0,0,0,212,132,0,1
192.168.1.8,10806,136.243.102.157,45700,6,5,320,3,132,40,64,148,47,40,44,52,6,1,9,37,18,1,19,37,25,38,38,38,38,0,0,0,0,0,5,320,3,132,1,0,0,0,212,132,0,1
192.168.1.8,10807,136.243.102.157,45700,6,5,320,3,132,40,64,148,47,40,44,52,6,1,9,36,17,37,18,37,26,38,38,38,38,0,0,0,0,0,5,320,3,132,1,0,0,0,212,132,0,1
192.168.1.8,10812,136.243.102.157,45700,6,5,320,3,132,40,64,148,47,40,44,52,6,0,9,36,17,36,18,36,25,37,37,37,37,0,0,0,0,0,5,320,3,132,1,0,0,0,212,132,0,1
192.168.1.8,10814,136.243.102.157,45700,6,4,280,2,92,40,70,148,52,40,46,52,8,18,6,18,10,1,1,1,0,18,18,18,18,0,0,0,0,0,4,280,2,92,1,0,0,0,172,92,0,1
192.168.1.10,10915,136.243.102.157,45700,6,5,320,3,132,40,64,148,47,40,44,52,6,0,8,33,16,33,16,33,23,34,34,34,34,0,0,0,0,0,5,320,3,132,1,0,0,0,212,132,0,1
192.168.1.10,10924,136.243.102.157,45700,6,5,320,3,132,40,64,148,47,40,44,52,6,1,9,34,16,1,18,35,24,36,36,36,36,0,0,0,0,0,5,320,3,132,1,0,0,0,212,132,0,1
192.168.1.10,10927,136.243.102.157,45700,6,5,320,3,132,40,64,148,47,40,44,52,6,0,8,35,17,1,17,34,23,35,35,35,35,0,0,0,0,0,5,320,3,132,1,0,0,0,212,132,0,1
192.168.1.20,10947,136.243.102.157,45700,6,5,320,3,132,40,64,148,47,40,44,52,6,0,10,41,20,1,20,40,27,41,41,41,41,0,0,0,0,0,5,320,3,132,1,0,0,0,212,132,0,1
192.168.1.20,10950,136.243.102.157,45700,6,5,320,3,132,40,64,148,47,40,44,52,6,1,9,36,17,37,18,37,26,37,37,37,37,0,0,0,0,0,5,320,3,132,1,0,0,0,212,132,0,1
192.168.1.20,10953,136.243.102.157,45700,6,5,320,3,132,40,64,148,47,40,44,52,6,0,9,35,17,35,17,35,24,36,36,36,36,0,0,0,0,0,5,320,3,132,1,0,0,0,212,132,0,1
192.168.1.6,4044,192.168.1.1,5431,6,7,972,6,793,40,138,411,165,40,132,393,147,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,7,972,6,793,2,2,0,0,292,252,0,0
192.168.1.6,4045,192.168.1.1,5431,6,7,980,6,809,40,140,415,167,40,134,409,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,980,6,809,2,2,0,0,292,252,0,0
192.168.1.6,4046,192.168.1.1,5431,6,7,972,6,793,40,138,411,165,40,132,393,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,972,6,793,2,2,0,0,292,252,0,0
192.168.1.6,4047,192.168.1.1,5431,6,7,980,6,809,40,140,415,167,40,134,409,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,980,6,809,2,2,0,0,292,252,0,0
192.168.1.1,49739,192.168.1.6,2869,6,4,465,3,257,40,116,325,139,40,85,165,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,465,3,257,1,1,0,0,180,132,0,0
192.168.1.6,4048,192.168.1.1,5431,6,7,972,6,793,40,138,411,165,40,132,393,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,972,6,793,2,2,0,0,292,252,0,0
192.168.1.6,4049,192.168.1.1,5431,6,7,980,6,809,40,140,415,167,40,134,409,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,980,6,809,2,2,0,0,292,252,0,0
192.168.1.6,4050,192.168.1.1,5431,6,7,972,6,793,40,138,411,165,40,132,393,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,972,6,793,2,2,0,0,292,252,0,0
192.168.1.1,49740,192.168.1.6,2869,6,4,465,3,257,40,116,325,139,40,85,165,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,465,3,257,1,1,0,0,180,132,0,0
